qid,country,wave,q101CLEAN,q102CLEAN,q709CLEAN,a1,rID
172,15. Palestine,2,good,somewhat worse,oppose,West Bank,1442
173,15. Palestine,2,good,somewhat better,oppose,West Bank,1443
174,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1444
175,15. Palestine,2,bad,almost the same as the current situation,accept,West Bank,1445
176,15. Palestine,2,good,somewhat better,oppose,West Bank,1446
177,15. Palestine,2,very bad,somewhat worse,oppose,West Bank,1447
178,15. Palestine,2,very bad,somewhat better,oppose,West Bank,1448
179,15. Palestine,2,good,somewhat better,oppose,West Bank,1449
180,15. Palestine,2,good,somewhat better,accept,West Bank,1450
181,15. Palestine,2,good,somewhat better,oppose,West Bank,1451
182,15. Palestine,2,good,somewhat better,accept,West Bank,1452
183,15. Palestine,2,good,almost the same as the current situation,accept,West Bank,1453
184,15. Palestine,2,very bad,much worse,accept,West Bank,1454
185,15. Palestine,2,very bad,much better,oppose,West Bank,1455
186,15. Palestine,2,good,somewhat worse,oppose,West Bank,1456
187,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1457
188,15. Palestine,2,very bad,much worse,accept,West Bank,1458
189,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1459
190,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1460
191,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1461
192,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1462
193,15. Palestine,2,very bad,somewhat worse,oppose,West Bank,1463
194,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1464
195,15. Palestine,2,bad,NA,oppose,West Bank,1465
196,15. Palestine,2,NA,somewhat worse,oppose,West Bank,1466
197,15. Palestine,2,very bad,much worse,oppose,West Bank,1467
198,15. Palestine,2,very bad,much worse,oppose,West Bank,1468
199,15. Palestine,2,good,somewhat worse,oppose,West Bank,1469
200,15. Palestine,2,good,somewhat better,accept,West Bank,1470
201,15. Palestine,2,bad,much worse,accept,West Bank,1471
202,15. Palestine,2,bad,much worse,oppose,West Bank,1472
203,15. Palestine,2,very bad,much worse,oppose,West Bank,1473
204,15. Palestine,2,good,somewhat better,oppose,West Bank,1474
205,15. Palestine,2,very bad,much worse,oppose,West Bank,1475
206,15. Palestine,2,good,somewhat better,accept,West Bank,1476
207,15. Palestine,2,very bad,NA,oppose,West Bank,1477
208,15. Palestine,2,bad,NA,oppose,West Bank,1478
209,15. Palestine,2,very bad,much worse,oppose,West Bank,1479
210,15. Palestine,2,very bad,much worse,oppose,West Bank,1480
211,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1481
212,15. Palestine,2,good,somewhat better,oppose,West Bank,1482
213,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1483
214,15. Palestine,2,good,somewhat worse,accept,West Bank,1484
215,15. Palestine,2,bad,somewhat better,accept,West Bank,1485
216,15. Palestine,2,bad,NA,oppose,West Bank,1486
217,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1487
218,15. Palestine,2,bad,NA,accept,West Bank,1488
219,15. Palestine,2,very good,much better,oppose,West Bank,1489
220,15. Palestine,2,very bad,much worse,oppose,West Bank,1490
221,15. Palestine,2,good,much worse,oppose,West Bank,1491
222,15. Palestine,2,good,somewhat worse,oppose,West Bank,1492
223,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1493
224,15. Palestine,2,good,somewhat worse,oppose,West Bank,1494
225,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1495
226,15. Palestine,2,bad,NA,oppose,West Bank,1496
227,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1497
228,15. Palestine,2,good,much better,NA,West Bank,1498
229,15. Palestine,2,good,somewhat better,oppose,West Bank,1499
230,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1500
231,15. Palestine,2,good,somewhat worse,oppose,West Bank,1501
232,15. Palestine,2,bad,somewhat better,oppose,West Bank,1502
233,15. Palestine,2,very bad,much worse,oppose,West Bank,1503
234,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1504
235,15. Palestine,2,bad,much worse,oppose,West Bank,1505
236,15. Palestine,2,bad,NA,oppose,West Bank,1506
237,15. Palestine,2,good,somewhat worse,accept,West Bank,1507
238,15. Palestine,2,good,much better,oppose,West Bank,1508
239,15. Palestine,2,bad,NA,oppose,West Bank,1509
240,15. Palestine,2,good,much worse,oppose,West Bank,1510
241,15. Palestine,2,very bad,NA,oppose,West Bank,1511
242,15. Palestine,2,very good,much worse,oppose,West Bank,1512
243,15. Palestine,2,bad,somewhat better,oppose,West Bank,1513
244,15. Palestine,2,good,much worse,oppose,West Bank,1514
245,15. Palestine,2,very bad,NA,oppose,West Bank,1515
246,15. Palestine,2,bad,somewhat better,oppose,West Bank,1516
247,15. Palestine,2,good,almost the same as the current situation,accept,West Bank,1517
248,15. Palestine,2,very good,somewhat worse,oppose,West Bank,1518
249,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1519
250,15. Palestine,2,bad,somewhat better,oppose,West Bank,1520
251,15. Palestine,2,very bad,much worse,accept,West Bank,1521
252,15. Palestine,2,bad,somewhat better,oppose,West Bank,1522
253,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1523
254,15. Palestine,2,bad,NA,oppose,West Bank,1524
255,15. Palestine,2,good,somewhat better,oppose,West Bank,1525
256,15. Palestine,2,bad,NA,oppose,West Bank,1526
257,15. Palestine,2,bad,somewhat better,accept,West Bank,1527
258,15. Palestine,2,good,somewhat better,oppose,West Bank,1528
259,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1529
260,15. Palestine,2,good,somewhat worse,oppose,West Bank,1530
261,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1531
262,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1532
263,15. Palestine,2,very bad,somewhat better,oppose,West Bank,1533
264,15. Palestine,2,very bad,much better,oppose,West Bank,1534
265,15. Palestine,2,very bad,much worse,oppose,West Bank,1535
266,15. Palestine,2,bad,somewhat better,NA,West Bank,1536
267,15. Palestine,2,bad,NA,oppose,West Bank,1537
268,15. Palestine,2,bad,NA,oppose,West Bank,1538
269,15. Palestine,2,bad,much worse,accept,West Bank,1539
270,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1540
271,15. Palestine,2,good,somewhat worse,oppose,West Bank,1541
272,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1542
273,15. Palestine,2,very bad,somewhat better,oppose,West Bank,1543
274,15. Palestine,2,bad,somewhat better,oppose,West Bank,1544
275,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1545
276,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1546
277,15. Palestine,2,bad,NA,accept,West Bank,1547
278,15. Palestine,2,good,much better,oppose,West Bank,1548
279,15. Palestine,2,good,much worse,accept,West Bank,1549
280,15. Palestine,2,good,much worse,accept,West Bank,1550
281,15. Palestine,2,good,somewhat better,oppose,West Bank,1551
282,15. Palestine,2,very bad,much worse,oppose,West Bank,1552
283,15. Palestine,2,good,somewhat better,oppose,West Bank,1553
284,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1554
285,15. Palestine,2,good,much better,oppose,West Bank,1555
286,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1556
287,15. Palestine,2,bad,somewhat better,oppose,West Bank,1557
288,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1558
289,15. Palestine,2,very bad,much worse,oppose,West Bank,1559
290,15. Palestine,2,good,much better,accept,West Bank,1560
291,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1561
292,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1562
293,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1563
294,15. Palestine,2,very bad,much worse,oppose,West Bank,1564
295,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1565
296,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1566
297,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1567
298,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1568
299,15. Palestine,2,good,somewhat worse,oppose,West Bank,1569
300,15. Palestine,2,bad,somewhat better,NA,West Bank,1570
301,15. Palestine,2,good,somewhat better,oppose,West Bank,1571
302,15. Palestine,2,very bad,much worse,oppose,West Bank,1572
303,15. Palestine,2,bad,much better,oppose,West Bank,1573
304,15. Palestine,2,good,much worse,oppose,West Bank,1574
305,15. Palestine,2,good,NA,oppose,West Bank,1575
306,15. Palestine,2,bad,much worse,oppose,West Bank,1576
307,15. Palestine,2,very good,much better,oppose,West Bank,1577
308,15. Palestine,2,bad,somewhat better,oppose,West Bank,1578
309,15. Palestine,2,very good,NA,oppose,West Bank,1579
310,15. Palestine,2,good,somewhat better,oppose,West Bank,1580
311,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1581
312,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1582
313,15. Palestine,2,very bad,somewhat worse,oppose,West Bank,1583
314,15. Palestine,2,good,much worse,oppose,West Bank,1584
315,15. Palestine,2,very bad,somewhat worse,oppose,West Bank,1585
316,15. Palestine,2,bad,NA,oppose,West Bank,1586
317,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1587
318,15. Palestine,2,bad,much worse,oppose,West Bank,1588
319,15. Palestine,2,good,somewhat worse,NA,West Bank,1589
320,15. Palestine,2,bad,much worse,oppose,West Bank,1590
321,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1591
322,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1592
323,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1593
324,15. Palestine,2,good,much worse,oppose,West Bank,1594
325,15. Palestine,2,very bad,somewhat worse,accept,West Bank,1595
326,15. Palestine,2,good,somewhat better,oppose,West Bank,1596
327,15. Palestine,2,good,somewhat better,oppose,West Bank,1597
328,15. Palestine,2,very bad,much worse,oppose,West Bank,1598
329,15. Palestine,2,very good,somewhat better,oppose,West Bank,1599
330,15. Palestine,2,very bad,much worse,oppose,West Bank,1600
331,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1601
332,15. Palestine,2,good,much better,NA,West Bank,1602
333,15. Palestine,2,good,much worse,oppose,West Bank,1603
334,15. Palestine,2,good,somewhat better,accept,West Bank,1604
335,15. Palestine,2,very bad,somewhat better,oppose,West Bank,1605
336,15. Palestine,2,good,NA,oppose,West Bank,1606
337,15. Palestine,2,good,somewhat worse,oppose,West Bank,1607
338,15. Palestine,2,very bad,NA,oppose,West Bank,1608
339,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1609
340,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1610
341,15. Palestine,2,good,somewhat better,oppose,West Bank,1611
342,15. Palestine,2,good,somewhat better,oppose,West Bank,1612
343,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1613
344,15. Palestine,2,bad,much worse,oppose,West Bank,1614
345,15. Palestine,2,bad,much better,oppose,West Bank,1615
346,15. Palestine,2,bad,somewhat better,oppose,West Bank,1616
347,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1617
348,15. Palestine,2,bad,somewhat better,oppose,West Bank,1618
349,15. Palestine,2,good,somewhat better,oppose,West Bank,1619
350,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1620
351,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1621
352,15. Palestine,2,very bad,NA,accept,West Bank,1622
353,15. Palestine,2,very bad,almost the same as the current situation,oppose,West Bank,1623
354,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1624
355,15. Palestine,2,very bad,much worse,oppose,West Bank,1625
356,15. Palestine,2,good,much better,accept,West Bank,1626
357,15. Palestine,2,bad,much worse,oppose,West Bank,1627
358,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1628
359,15. Palestine,2,good,much worse,oppose,West Bank,1629
360,15. Palestine,2,very bad,much worse,oppose,West Bank,1630
361,15. Palestine,2,very bad,NA,oppose,West Bank,1631
362,15. Palestine,2,good,almost the same as the current situation,accept,West Bank,1632
363,15. Palestine,2,bad,much worse,oppose,West Bank,1633
364,15. Palestine,2,very good,almost the same as the current situation,oppose,West Bank,1634
365,15. Palestine,2,good,somewhat better,oppose,West Bank,1635
366,15. Palestine,2,good,somewhat better,accept,West Bank,1636
367,15. Palestine,2,good,somewhat worse,oppose,West Bank,1637
368,15. Palestine,2,good,much worse,oppose,West Bank,1638
369,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1639
370,15. Palestine,2,bad,much worse,accept,West Bank,1640
371,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1641
372,15. Palestine,2,bad,NA,oppose,West Bank,1642
373,15. Palestine,2,bad,NA,oppose,West Bank,1643
374,15. Palestine,2,good,somewhat worse,oppose,West Bank,1644
375,15. Palestine,2,bad,somewhat better,accept,West Bank,1645
376,15. Palestine,2,very good,somewhat better,NA,West Bank,1646
377,15. Palestine,2,good,almost the same as the current situation,accept,West Bank,1647
378,15. Palestine,2,very bad,much worse,oppose,West Bank,1648
379,15. Palestine,2,bad,much worse,accept,West Bank,1649
380,15. Palestine,2,NA,much worse,oppose,West Bank,1650
381,15. Palestine,2,good,somewhat worse,oppose,West Bank,1651
382,15. Palestine,2,bad,NA,accept,West Bank,1652
383,15. Palestine,2,good,somewhat worse,accept,West Bank,1653
384,15. Palestine,2,bad,much worse,oppose,West Bank,1654
385,15. Palestine,2,very bad,somewhat worse,accept,West Bank,1655
386,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1656
387,15. Palestine,2,bad,much worse,oppose,West Bank,1657
388,15. Palestine,2,bad,much worse,oppose,West Bank,1658
389,15. Palestine,2,very good,somewhat better,oppose,West Bank,1659
390,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1660
391,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1661
392,15. Palestine,2,good,much worse,accept,West Bank,1662
393,15. Palestine,2,good,much worse,oppose,West Bank,1663
394,15. Palestine,2,good,somewhat better,oppose,West Bank,1664
395,15. Palestine,2,good,much worse,oppose,West Bank,1665
396,15. Palestine,2,good,much better,oppose,West Bank,1666
397,15. Palestine,2,bad,almost the same as the current situation,oppose,West Bank,1667
398,15. Palestine,2,good,much better,accept,West Bank,1668
399,15. Palestine,2,very bad,somewhat better,accept,West Bank,1669
400,15. Palestine,2,bad,much worse,accept,West Bank,1670
401,15. Palestine,2,very bad,NA,oppose,West Bank,1671
402,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1672
403,15. Palestine,2,bad,much worse,oppose,West Bank,1673
404,15. Palestine,2,bad,somewhat worse,oppose,West Bank,1674
405,15. Palestine,2,bad,much worse,oppose,West Bank,1675
406,15. Palestine,2,very bad,much worse,oppose,West Bank,1676
407,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1677
408,15. Palestine,2,bad,much worse,oppose,West Bank,1678
409,15. Palestine,2,very bad,much worse,accept,West Bank,1679
410,15. Palestine,2,very bad,much worse,oppose,West Bank,1680
411,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1681
412,15. Palestine,2,bad,somewhat better,oppose,West Bank,1682
413,15. Palestine,2,bad,NA,oppose,West Bank,1683
414,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1684
415,15. Palestine,2,very good,NA,oppose,West Bank,1685
416,15. Palestine,2,good,somewhat worse,oppose,West Bank,1686
417,15. Palestine,2,good,somewhat better,oppose,West Bank,1687
418,15. Palestine,2,good,almost the same as the current situation,oppose,West Bank,1688
419,15. Palestine,2,very bad,much worse,oppose,West Bank,1689
420,15. Palestine,2,bad,much better,oppose,West Bank,1690
421,15. Palestine,2,bad,somewhat worse,accept,West Bank,1691
422,15. Palestine,2,bad,much worse,oppose,West Bank,1692
423,15. Palestine,2,very bad,somewhat better,accept,West Bank,1693
424,15. Palestine,2,bad,much worse,oppose,West Bank,1694
425,15. Palestine,2,bad,NA,oppose,West Bank,1695
426,15. Palestine,2,very bad,NA,oppose,West Bank,1696
427,15. Palestine,2,very bad,much worse,oppose,West Bank,1697
428,15. Palestine,2,very bad,much worse,accept,West Bank,1698
429,15. Palestine,2,very bad,somewhat worse,NA,West Bank,1699
430,15. Palestine,2,very bad,much worse,oppose,West Bank,1700
431,15. Palestine,2,good,somewhat better,oppose,West Bank,1701
432,15. Palestine,2,good,much worse,oppose,West Bank,1702
433,15. Palestine,2,very bad,somewhat better,oppose,West Bank,1703
434,15. Palestine,2,bad,NA,oppose,West Bank,1704
435,15. Palestine,2,bad,somewhat better,accept,West Bank,1705
436,15. Palestine,2,bad,much worse,oppose,West Bank,1706
